vid,file_path,source,x1,y1,x2,y2,frame_width,frame_height,detection_rate,num_sampled_frames,num_detected_frames,failed,error
9WDtyHX4aE0-00:01:27.587-00:01:31.257,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.27.587-00.01.31.257.mp4,openasl,0,78,1264,1080,1282,1080,1.0,19,19,False,
9WDtyHX4aE0-00:01:31.257-00:01:34.927,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.31.257-00.01.34.927.mp4,openasl,0,56,1286,1080,1286,1080,1.0,19,19,False,
9WDtyHX4aE0-00:01:34.927-00:01:40.599,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.34.927-00.01.40.599.mp4,openasl,0,65,1218,1080,1218,1080,1.0,29,29,False,
9WDtyHX4aE0-00:01:40.599-00:01:43.203,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.40.599-00.01.43.203.mp4,openasl,0,28,1368,1080,1368,1080,1.0,14,14,False,
9WDtyHX4aE0-00:01:43.203-00:01:45.906,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.43.203-00.01.45.906.mp4,openasl,187,25,1240,1080,1334,1080,1.0,15,15,False,
9WDtyHX4aE0-00:01:45.906-00:01:50.143,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.45.906-00.01.50.143.mp4,openasl,0,32,1282,1080,1282,1080,1.0,22,22,False,
9WDtyHX4aE0-00:01:50.143-00:01:54.647,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.50.143-00.01.54.647.mp4,openasl,0,67,1252,1080,1252,1080,1.0,24,24,False,
9WDtyHX4aE0-00:01:54.647-00:01:57.718,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.54.647-00.01.57.718.mp4,openasl,0,106,1116,1080,1116,1080,1.0,16,16,False,
9WDtyHX4aE0-00:01:57.718-00:02:00.153,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.01.57.718-00.02.00.153.mp4,openasl,41,179,1106,1080,1148,1080,1.0,13,13,False,
9WDtyHX4aE0-00:02:00.153-00:02:03.322,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.00.153-00.02.03.322.mp4,openasl,0,101,1327,1080,1352,1080,1.0,17,17,False,
9WDtyHX4aE0-00:02:03.322-00:02:06.093,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.03.322-00.02.06.093.mp4,openasl,0,119,1250,1080,1250,1080,1.0,15,15,False,
9WDtyHX4aE0-00:02:06.093-00:02:09.062,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.06.093-00.02.09.062.mp4,openasl,0,127,1249,1080,1352,1080,1.0,16,16,False,
9WDtyHX4aE0-00:02:09.062-00:02:10.629,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.09.062-00.02.10.629.mp4,openasl,187,175,1192,1080,1200,1080,1.0,9,9,False,
9WDtyHX4aE0-00:02:10.629-00:02:12.598,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.10.629-00.02.12.598.mp4,openasl,257,165,1281,1080,1450,1080,1.0,11,11,False,
9WDtyHX4aE0-00:02:12.598-00:02:14.266,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.12.598-00.02.14.266.mp4,openasl,252,150,1298,1080,1478,1080,1.0,9,9,False,
9WDtyHX4aE0-00:02:14.266-00:02:16.669,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.14.266-00.02.16.669.mp4,openasl,0,128,1358,1080,1358,1080,1.0,13,13,False,
9WDtyHX4aE0-00:02:16.669-00:02:19.939,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.16.669-00.02.19.939.mp4,openasl,0,118,1362,1080,1368,1080,1.0,17,17,False,
9WDtyHX4aE0-00:02:19.939-00:02:23.477,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.19.939-00.02.23.477.mp4,openasl,0,89,1288,1080,1288,1080,1.0,19,19,False,
9WDtyHX4aE0-00:02:23.477-00:02:25.718,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.23.477-00.02.25.718.mp4,openasl,0,100,1288,1080,1370,1080,1.0,12,12,False,
9WDtyHX4aE0-00:02:26.680-00:02:28.882,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.26.680-00.02.28.882.mp4,openasl,0,135,1287,1080,1362,1080,1.0,12,12,False,
9WDtyHX4aE0-00:02:28.882-00:02:33.186,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.28.882-00.02.33.186.mp4,openasl,0,183,1424,1080,1470,1080,1.0,23,23,False,
9WDtyHX4aE0-00:02:33.186-00:02:36.223,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.33.186-00.02.36.223.mp4,openasl,0,113,1223,1080,1356,1080,1.0,16,16,False,
9WDtyHX4aE0-00:02:36.223-00:02:38.525,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.36.223-00.02.38.525.mp4,openasl,0,109,1238,1080,1238,1080,1.0,13,13,False,
9WDtyHX4aE0-00:02:38.525-00:02:41.228,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.38.525-00.02.41.228.mp4,openasl,85,125,1120,1080,1182,1080,1.0,15,15,False,
9WDtyHX4aE0-00:02:41.228-00:02:43.562,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.02.41.228-00.02.43.562.mp4,openasl,243,110,1268,1080,1334,1080,1.0,13,13,False,
9WDtyHX4aE0-00:03:04.016-00:03:07.354,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.04.016-00.03.07.354.mp4,openasl,0,144,1181,1080,1182,1080,1.0,18,18,False,
9WDtyHX4aE0-00:03:07.354-00:03:09.455,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.07.354-00.03.09.455.mp4,openasl,121,131,1170,1080,1170,1080,1.0,12,12,False,
9WDtyHX4aE0-00:03:09.455-00:03:13.259,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.09.455-00.03.13.259.mp4,openasl,0,130,1276,1080,1276,1080,1.0,20,20,False,
9WDtyHX4aE0-00:03:25.038-00:03:27.274,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.25.038-00.03.27.274.mp4,openasl,32,0,1044,1080,1132,1080,1.0,12,12,False,
9WDtyHX4aE0-00:03:39.885-00:03:43.856,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.39.885-00.03.43.856.mp4,openasl,0,0,1222,1080,1222,1080,1.0,21,21,False,
9WDtyHX4aE0-00:03:45.157-00:03:48.461,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.45.157-00.03.48.461.mp4,openasl,50,107,1168,1080,1168,1080,1.0,18,18,False,
9WDtyHX4aE0-00:03:48.461-00:03:54.935,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.48.461-00.03.54.935.mp4,openasl,15,78,1156,1080,1156,1080,1.0,33,33,False,
9WDtyHX4aE0-00:03:54.935-00:03:57.781,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.54.935-00.03.57.781.mp4,openasl,0,88,1220,1080,1220,1080,1.0,15,15,False,
9WDtyHX4aE0-00:03:57.781-00:04:00.240,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.03.57.781-00.04.00.240.mp4,openasl,0,123,1156,1080,1156,1080,1.0,13,13,False,
9WDtyHX4aE0-00:04:00.240-00:04:05.812,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.04.00.240-00.04.05.812.mp4,openasl,0,104,1259,1080,1272,1080,1.0,29,29,False,
9WDtyHX4aE0-00:04:36.041-00:04:39.779,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.04.36.041-00.04.39.779.mp4,openasl,0,97,1252,1080,1252,1080,1.0,20,20,False,
9WDtyHX4aE0-00:04:39.779-00:04:43.516,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.04.39.779-00.04.43.516.mp4,openasl,179,100,1270,1080,1330,1080,1.0,20,20,False,
9WDtyHX4aE0-00:04:43.516-00:04:47.521,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.04.43.516-00.04.47.521.mp4,openasl,0,108,1368,1080,1368,1080,1.0,21,21,False,
9WDtyHX4aE0-00:04:47.521-00:04:54.560,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.04.47.521-00.04.54.560.mp4,openasl,0,99,1254,1080,1266,1080,1.0,36,36,False,
9WDtyHX4aE0-00:05:04.538-00:05:11.177,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.04.538-00.05.11.177.mp4,openasl,0,135,1156,1080,1156,1080,1.0,34,34,False,
9WDtyHX4aE0-00:05:11.177-00:05:13.718,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.11.177-00.05.13.718.mp4,openasl,0,40,1228,1080,1228,1080,1.0,14,14,False,
9WDtyHX4aE0-00:05:13.718-00:05:15.247,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.13.718-00.05.15.247.mp4,openasl,0,110,1284,1080,1284,1080,1.0,9,9,False,
9WDtyHX4aE0-00:05:15.247-00:05:17.918,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.15.247-00.05.17.918.mp4,openasl,160,78,1245,1080,1306,1080,1.0,14,14,False,
9WDtyHX4aE0-00:05:17.918-00:05:21.954,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.17.918-00.05.21.954.mp4,openasl,0,145,1304,1080,1304,1080,1.0,21,21,False,
9WDtyHX4aE0-00:05:22.495-00:05:24.257,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.22.495-00.05.24.257.mp4,openasl,0,64,1358,1080,1358,1080,1.0,10,10,False,
9WDtyHX4aE0-00:05:37.778-00:05:42.141,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.37.778-00.05.42.141.mp4,openasl,0,97,1308,1080,1308,1080,1.0,23,23,False,
9WDtyHX4aE0-00:05:42.141-00:05:44.810,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.42.141-00.05.44.810.mp4,openasl,0,86,1196,1080,1196,1080,1.0,14,14,False,
9WDtyHX4aE0-00:05:50.149-00:05:55.254,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.50.149-00.05.55.254.mp4,openasl,0,94,1232,1080,1232,1080,1.0,27,27,False,
9WDtyHX4aE0-00:05:56.488-00:05:59.158,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.56.488-00.05.59.158.mp4,openasl,0,122,1274,1080,1274,1080,1.0,14,14,False,
9WDtyHX4aE0-00:05:59.158-00:06:00.894,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.05.59.158-00.06.00.894.mp4,openasl,0,146,1194,1080,1194,1080,1.0,10,10,False,
9WDtyHX4aE0-00:06:00.894-00:06:03.896,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.00.894-00.06.03.896.mp4,openasl,0,160,1208,1080,1208,1080,1.0,16,16,False,
9WDtyHX4aE0-00:06:03.896-00:06:06.533,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.03.896-00.06.06.533.mp4,openasl,0,107,1206,1080,1206,1080,1.0,14,14,False,
9WDtyHX4aE0-00:06:15.408-00:06:19.946,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.15.408-00.06.19.946.mp4,openasl,0,0,1230,1080,1230,1080,1.0,24,24,False,
9WDtyHX4aE0-00:06:19.946-00:06:21.915,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.19.946-00.06.21.915.mp4,openasl,137,107,1399,1080,1424,1080,1.0,11,11,False,
9WDtyHX4aE0-00:06:21.915-00:06:24.084,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.21.915-00.06.24.084.mp4,openasl,150,77,1318,1080,1318,1080,1.0,12,12,False,
9WDtyHX4aE0-00:06:24.084-00:06:30.624,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.24.084-00.06.30.624.mp4,openasl,0,64,1316,1080,1316,1080,1.0,34,34,False,
9WDtyHX4aE0-00:06:30.624-00:06:32.225,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.30.624-00.06.32.225.mp4,openasl,81,101,1175,1080,1254,1080,1.0,9,9,False,
9WDtyHX4aE0-00:06:44.137-00:06:46.305,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.44.137-00.06.46.305.mp4,openasl,100,114,1156,1080,1234,1080,1.0,12,12,False,
9WDtyHX4aE0-00:06:46.305-00:06:49.776,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.46.305-00.06.49.776.mp4,openasl,0,107,1224,1080,1224,1080,1.0,18,18,False,
9WDtyHX4aE0-00:06:49.776-00:06:52.144,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.49.776-00.06.52.144.mp4,openasl,0,156,1128,1080,1128,1080,1.0,13,13,False,
9WDtyHX4aE0-00:06:52.144-00:06:53.446,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.52.144-00.06.53.446.mp4,openasl,0,159,1184,1080,1184,1080,1.0,8,8,False,
9WDtyHX4aE0-00:06:53.446-00:06:58.617,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.06.53.446-00.06.58.617.mp4,openasl,61,118,1198,1080,1198,1080,1.0,27,27,False,
9WDtyHX4aE0-00:07:01.653-00:07:05.014,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.01.653-00.07.05.014.mp4,openasl,0,130,1174,1080,1174,1080,1.0,18,18,False,
9WDtyHX4aE0-00:07:05.625-00:07:08.694,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.05.625-00.07.08.694.mp4,openasl,127,183,1116,1080,1116,1080,1.0,16,16,False,
9WDtyHX4aE0-00:07:08.694-00:07:11.665,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.08.694-00.07.11.665.mp4,openasl,0,116,1102,1080,1102,1080,1.0,16,16,False,
9WDtyHX4aE0-00:07:11.665-00:07:18.637,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.11.665-00.07.18.637.mp4,openasl,0,107,1174,1080,1174,1080,1.0,36,36,False,
9WDtyHX4aE0-00:07:18.637-00:07:25.011,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.18.637-00.07.25.011.mp4,openasl,0,24,1264,1080,1264,1080,1.0,33,33,False,
9WDtyHX4aE0-00:07:29.319-00:07:30.915,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.29.319-00.07.30.915.mp4,openasl,23,141,1142,1080,1142,1080,1.0,9,9,False,
9WDtyHX4aE0-00:07:30.916-00:07:37.189,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.30.916-00.07.37.189.mp4,openasl,0,117,1280,1080,1280,1080,1.0,32,32,False,
9WDtyHX4aE0-00:07:37.189-00:07:39.380,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.37.189-00.07.39.380.mp4,openasl,0,130,1292,1080,1292,1080,1.0,12,12,False,
9WDtyHX4aE0-00:07:39.380-00:07:42.495,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.39.380-00.07.42.495.mp4,openasl,0,109,1282,1080,1282,1080,1.0,17,17,False,
9WDtyHX4aE0-00:07:42.495-00:07:44.764,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.42.495-00.07.44.764.mp4,openasl,139,129,1178,1080,1292,1080,1.0,12,12,False,
9WDtyHX4aE0-00:07:46.098-00:07:53.273,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.46.098-00.07.53.273.mp4,openasl,0,91,1128,1080,1128,1080,1.0,37,37,False,
9WDtyHX4aE0-00:07:53.273-00:07:55.809,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.53.273-00.07.55.809.mp4,openasl,0,141,1152,1080,1152,1080,1.0,14,14,False,
9WDtyHX4aE0-00:07:55.809-00:08:02.048,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.07.55.809-00.08.02.048.mp4,openasl,0,108,1182,1080,1182,1080,1.0,32,32,False,
9WDtyHX4aE0-00:08:03.449-00:08:06.319,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.08.03.449-00.08.06.319.mp4,openasl,0,104,1282,1080,1282,1080,1.0,15,15,False,
9WDtyHX4aE0-00:08:10.156-00:08:12.148,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.08.10.156-00.08.12.148.mp4,openasl,0,100,1136,1080,1136,1080,1.0,11,11,False,
9WDtyHX4aE0-00:08:12.148-00:08:14.694,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.08.12.148-00.08.14.694.mp4,openasl,79,112,1176,1080,1176,1080,1.0,14,14,False,
9WDtyHX4aE0-00:08:30.877-00:08:34.447,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.08.30.877-00.08.34.447.mp4,openasl,0,107,1162,1080,1162,1080,1.0,19,19,False,
9WDtyHX4aE0-00:09:26.832-00:09:32.337,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.09.26.832-00.09.32.337.mp4,openasl,0,102,1044,1080,1044,1080,1.0,29,29,False,
9WDtyHX4aE0-00:09:49.621-00:09:52.392,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.09.49.621-00.09.52.392.mp4,openasl,0,121,1436,1080,1436,1080,1.0,15,15,False,
9WDtyHX4aE0-00:09:52.392-00:09:56.428,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.09.52.392-00.09.56.428.mp4,openasl,0,111,1246,1080,1276,1080,1.0,21,21,False,
9WDtyHX4aE0-00:09:56.428-00:09:59.131,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.09.56.428-00.09.59.131.mp4,openasl,0,141,1239,1080,1324,1080,1.0,15,15,False,
9WDtyHX4aE0-00:09:59.131-00:10:01.900,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.09.59.131-00.10.01.900.mp4,openasl,0,125,1143,1080,1182,1080,1.0,15,15,False,
9WDtyHX4aE0-00:10:01.900-00:10:06.272,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.01.900-00.10.06.272.mp4,openasl,0,104,1296,1080,1296,1080,1.0,23,23,False,
9WDtyHX4aE0-00:10:06.272-00:10:09.308,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.06.272-00.10.09.308.mp4,openasl,0,95,1360,1080,1394,1080,1.0,16,16,False,
9WDtyHX4aE0-00:10:09.308-00:10:17.116,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.09.308-00.10.17.116.mp4,openasl,0,112,1286,1080,1286,1080,1.0,40,40,False,
9WDtyHX4aE0-00:10:17.116-00:10:24.389,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.17.116-00.10.24.389.mp4,openasl,0,59,1232,1080,1232,1080,1.0,37,37,False,
9WDtyHX4aE0-00:10:24.389-00:10:30.196,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.24.389-00.10.30.196.mp4,openasl,0,120,1226,1080,1226,1080,1.0,30,30,False,
9WDtyHX4aE0-00:10:30.196-00:10:36.101,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.30.196-00.10.36.101.mp4,openasl,0,139,1290,1080,1290,1080,1.0,31,31,False,
9WDtyHX4aE0-00:10:36.101-00:10:39.339,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.36.101-00.10.39.339.mp4,openasl,0,135,1232,1080,1232,1080,1.0,17,17,False,
9WDtyHX4aE0-00:10:39.339-00:10:43.275,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.39.339-00.10.43.275.mp4,openasl,162,79,1104,1080,1204,1080,1.0,21,21,False,
9WDtyHX4aE0-00:10:43.275-00:10:45.912,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.43.275-00.10.45.912.mp4,openasl,0,10,1292,1080,1292,1080,1.0,14,14,False,
9WDtyHX4aE0-00:10:45.912-00:10:49.315,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.10.45.912-00.10.49.315.mp4,openasl,0,113,1249,1080,1274,1080,1.0,18,18,False,
9WDtyHX4aE0-00:11:07.200-00:11:12.839,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.11.07.200-00.11.12.839.mp4,openasl,0,103,1214,1080,1214,1080,1.0,29,29,False,
9WDtyHX4aE0-00:11:12.839-00:11:16.308,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.11.12.839-00.11.16.308.mp4,openasl,0,139,1244,1080,1244,1080,1.0,18,18,False,
9WDtyHX4aE0-00:11:16.308-00:11:18.745,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.11.16.308-00.11.18.745.mp4,openasl,0,70,1202,1080,1202,1080,1.0,13,13,False,
9WDtyHX4aE0-00:11:37.496-00:11:39.932,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.11.37.496-00.11.39.932.mp4,openasl,0,130,1102,1080,1180,1080,1.0,13,13,False,
9WDtyHX4aE0-00:11:39.932-00:11:41.701,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.11.39.932-00.11.41.701.mp4,openasl,47,141,1255,1080,1276,1080,1.0,10,10,False,
9WDtyHX4aE0-00:12:02.120-00:12:08.061,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.02.120-00.12.08.061.mp4,openasl,0,115,1262,1080,1262,1080,1.0,31,31,False,
9WDtyHX4aE0-00:12:08.061-00:12:14.634,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.08.061-00.12.14.634.mp4,openasl,0,57,1242,1080,1242,1080,1.0,34,34,False,
9WDtyHX4aE0-00:12:14.634-00:12:18.870,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.14.634-00.12.18.870.mp4,openasl,0,86,1248,1080,1248,1080,1.0,22,22,False,
9WDtyHX4aE0-00:12:18.870-00:12:21.307,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.18.870-00.12.21.307.mp4,openasl,0,0,1256,1080,1270,1080,1.0,13,13,False,
9WDtyHX4aE0-00:12:21.307-00:12:24.143,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.21.307-00.12.24.143.mp4,openasl,0,36,1248,1080,1248,1080,1.0,15,15,False,
9WDtyHX4aE0-00:12:32.284-00:12:33.919,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.32.284-00.12.33.919.mp4,openasl,0,138,1252,1080,1252,1080,1.0,9,9,False,
9WDtyHX4aE0-00:12:43.863-00:12:49.902,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.43.863-00.12.49.902.mp4,openasl,0,113,1190,1080,1190,1080,1.0,31,31,False,
9WDtyHX4aE0-00:12:49.902-00:12:51.236,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.12.49.902-00.12.51.236.mp4,openasl,42,117,1109,1080,1190,1080,1.0,8,8,False,
9WDtyHX4aE0-00:13:01.246-00:13:03.515,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.01.246-00.13.03.515.mp4,openasl,123,91,1248,1080,1248,1080,1.0,12,12,False,
9WDtyHX4aE0-00:13:03.515-00:13:08.821,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.03.515-00.13.08.821.mp4,openasl,0,98,1152,1080,1152,1080,1.0,28,28,False,
9WDtyHX4aE0-00:13:08.821-00:13:11.823,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.08.821-00.13.11.823.mp4,openasl,134,110,1150,1080,1150,1080,1.0,16,16,False,
9WDtyHX4aE0-00:13:11.823-00:13:17.529,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.11.823-00.13.17.529.mp4,openasl,0,77,1242,1080,1242,1080,1.0,30,30,False,
9WDtyHX4aE0-00:13:17.529-00:13:19.731,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.17.529-00.13.19.731.mp4,openasl,0,100,1140,1080,1140,1080,1.0,12,12,False,
9WDtyHX4aE0-00:13:19.731-00:13:21.634,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.19.731-00.13.21.634.mp4,openasl,162,129,1224,1080,1228,1080,1.0,11,11,False,
9WDtyHX4aE0-00:13:21.634-00:13:24.336,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.21.634-00.13.24.336.mp4,openasl,94,119,1330,1080,1330,1080,1.0,15,15,False,
9WDtyHX4aE0-00:13:24.336-00:13:27.440,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.24.336-00.13.27.440.mp4,openasl,0,115,1139,1080,1198,1080,1.0,17,17,False,
9WDtyHX4aE0-00:13:41.120-00:13:45.524,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.41.120-00.13.45.524.mp4,openasl,0,0,1246,1080,1246,1080,1.0,23,23,False,
9WDtyHX4aE0-00:13:45.524-00:13:47.059,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.45.524-00.13.47.059.mp4,openasl,0,161,1122,1080,1156,1080,1.0,9,9,False,
9WDtyHX4aE0-00:13:47.059-00:13:51.998,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.47.059-00.13.51.998.mp4,openasl,0,0,1268,1080,1268,1080,1.0,26,26,False,
9WDtyHX4aE0-00:13:51.998-00:13:59.971,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.13.51.998-00.13.59.971.mp4,openasl,0,149,1214,1080,1214,1080,1.0,41,41,False,
9WDtyHX4aE0-00:14:15.187-00:14:23.028,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.14.15.187-00.14.23.028.mp4,openasl,0,0,1046,1080,1046,1080,1.0,40,40,False,
9WDtyHX4aE0-00:14:31.303-00:14:34.340,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.14.31.303-00.14.34.340.mp4,openasl,0,0,1018,1080,1018,1080,1.0,16,16,False,
9WDtyHX4aE0-00:14:54.726-00:14:59.765,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.14.54.726-00.14.59.765.mp4,openasl,0,0,1008,1080,1008,1080,1.0,26,26,False,
9WDtyHX4aE0-00:14:59.765-00:15:05.104,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.14.59.765-00.15.05.104.mp4,openasl,0,0,1024,1080,1024,1080,1.0,28,28,False,
9WDtyHX4aE0-00:15:05.104-00:15:07.639,D:\OpenASL\raw_videos_clipped\train\9WDtyHX4aE0-00.15.05.104-00.15.07.639.mp4,openasl,0,0,1056,1080,1056,1080,1.0,14,14,False,
